pair_id,pair_label,prompt_id,attack_family,attack_checkpoint,attack_strength,donor_source,output_affecting_available,output_affecting_reason,output_affecting,top1_changed,top5_jaccard,top20_jaccard,logit_l2_delta,logit_linf_delta,clean_top1_id,attacked_top1_id,clean_top5_ids,attacked_top5_ids,clean_top5_probs,attacked_top5_probs
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_015,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,1,0.666667,0.73913,178.193084,2.367188,7281,576,7281 22406 576 4710 1096,576 7281 1096 8886 4710,0.56517075 0.16576405 0.08142057 0.05339691 0.02522291,0.28702705 0.12058911 0.11328298 0.10809538 0.10641952
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_015,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.666667,0.73913,150.448576,2.207031,7281,576,7281 22406 576 4710 1096,576 7281 1096 8886 4710,0.56517075 0.16576405 0.08142057 0.05339691 0.02522291,0.20753084 0.19193465 0.11550831 0.09575975 0.09354148
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_015,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.290323,489.998055,7.634766,7281,576,7281 22406 576 4710 1096,576 1096 3555 8886 10339,0.56517075 0.16576405 0.08142057 0.05339691 0.02522291,0.49098465 0.10291597 0.06696870 0.05863975 0.05015724
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_015,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,0.904762,65.79494,0.789062,7281,7281,7281 22406 576 4710 1096,7281 22406 4710 576 481,0.56517075 0.16576405 0.08142057 0.05339691 0.02522291,0.51104599 0.16721361 0.08408028 0.06970500 0.02974644
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_016,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,2945.758878,24.78125,576,31245,576 7281 1096 8886 4710,31245 129533 52528 134378 87208,0.20753084 0.19193465 0.11550831 0.09575975 0.09354148,0.19454912 0.14916599 0.09047374 0.07860495 0.06415549
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_016,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,1,0.666667,0.73913,150.448576,2.207031,576,7281,576 7281 1096 8886 4710,7281 22406 576 4710 1096,0.20753084 0.19193465 0.11550831 0.09575975 0.09354148,0.56517075 0.16576405 0.08142057 0.05339691 0.02522291
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_016,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,196.750272,2.257812,576,576,576 7281 1096 8886 4710,576 7281 22406 8886 1096,0.20753084 0.19193465 0.11550831 0.09575975 0.09354148,0.49644863 0.21519455 0.09929597 0.04171737 0.03596262
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_016,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,0,0.25,0.290323,487.442999,6.279297,576,576,576 7281 1096 8886 4710,576 1096 3270 9645 3555,0.20753084 0.19193465 0.11550831 0.09575975 0.09354148,0.39684961 0.10515468 0.07004812 0.05628524 0.04417879
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_016,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,1,1.0,0.904762,66.607591,0.832031,576,7281,576 7281 1096 8886 4710,7281 576 4710 8886 1096,0.20753084 0.19193465 0.11550831 0.09575975 0.09354148,0.17533667 0.16861962 0.12336475 0.09990382 0.09912636
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_017,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1520.807344,18.908203,576,3776,576 7281 22406 8886 1096,3776 23895 362 16 825,0.49644863 0.21519455 0.09929597 0.04171737 0.03596262,0.25665126 0.23736361 0.08939195 0.04860156 0.04860156
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_017,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,196.750272,2.257812,576,576,576 7281 22406 8886 1096,576 7281 1096 8886 4710,0.49644863 0.21519455 0.09929597 0.04171737 0.03596262,0.20753084 0.19193465 0.11550831 0.09575975 0.09354148
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_017,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.666667,189.479566,2.71875,576,576,576 7281 22406 8886 1096,576 22406 7281 4710 1096,0.49644863 0.21519455 0.09929597 0.04171737 0.03596262,0.48257891 0.19497950 0.18460288 0.03233077 0.02830977
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_017,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,0,0.428571,0.333333,511.937568,6.274414,576,576,576 7281 22406 8886 1096,576 1096 8886 1084 3555,0.49644863 0.21519455 0.09929597 0.04171737 0.03596262,0.39375159 0.25822859 0.04452419 0.03898669 0.03868329
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_017,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,1.0,50.113356,0.761719,576,576,576 7281 22406 8886 1096,576 7281 22406 8886 1096,0.49644863 0.21519455 0.09929597 0.04171737 0.03596262,0.43675880 0.23378014 0.10373931 0.05552765 0.03641592
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_018,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.025641,1599.852182,20.800781,576,438,576 22406 7281 4710 1096,438 198 100622 5357 17714,0.48257891 0.19497950 0.18460288 0.03233077 0.02830977,0.69537413 0.09337630 0.06123767 0.04016064 0.01700509
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_018,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.666667,0.666667,189.479566,2.71875,576,576,576 22406 7281 4710 1096,576 7281 22406 8886 1096,0.48257891 0.19497950 0.18460288 0.03233077 0.02830977,0.49644863 0.21519455 0.09929597 0.04171737 0.03596262
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_018,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,198.625068,3.359131,576,576,576 22406 7281 4710 1096,576 7281 4710 22406 8886,0.48257891 0.19497950 0.18460288 0.03233077 0.02830977,0.61684334 0.08613063 0.07483159 0.05827890 0.04132593
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_018,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,0,0.25,0.25,535.716391,8.159912,576,576,576 22406 7281 4710 1096,576 1096 3555 2585 1416,0.48257891 0.19497950 0.18460288 0.03233077 0.02830977,0.44631823 0.20117139 0.08788527 0.04704160 0.03495835
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_018,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,50.150181,0.691406,576,576,576 22406 7281 4710 1096,576 7281 22406 4710 1096,0.48257891 0.19497950 0.18460288 0.03233077 0.02830977,0.41384765 0.20486944 0.20486944 0.04535681 0.03216280
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_019,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,2274.379059,23.96875,576,43745,576 7281 4710 22406 8886,43745 66037 5922 28508 35223,0.61684334 0.08613063 0.07483159 0.05827890 0.04132593,0.11091895 0.10258326 0.07865331 0.07804123 0.06623273
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_019,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,198.625068,3.359131,576,576,576 7281 4710 22406 8886,576 22406 7281 4710 1096,0.61684334 0.08613063 0.07483159 0.05827890 0.04132593,0.48257891 0.19497950 0.18460288 0.03233077 0.02830977
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_019,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,1,0.666667,0.538462,311.608138,4.011719,576,7281,576 7281 4710 22406 8886,7281 22406 576 4710 1096,0.61684334 0.08613063 0.07483159 0.05827890 0.04132593,0.59199758 0.15686374 0.05421066 0.04935937 0.02580814
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_019,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,0,0.25,0.333333,500.218305,6.334961,576,576,576 7281 4710 22406 8886,576 3555 1096 8886 5005,0.61684334 0.08613063 0.07483159 0.05827890 0.04132593,0.49350762 0.08509139 0.08247340 0.07450851 0.04626338
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_019,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,48.745302,0.679688,576,576,576 7281 4710 22406 8886,576 4710 7281 8886 22406,0.61684334 0.08613063 0.07483159 0.05827890 0.04132593,0.53964830 0.09904805 0.08809516 0.06546677 0.06054686
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_020,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1965.924584,24.96875,7281,15636,7281 22406 576 4710 1096,15636 1485 26378 14726 494,0.59199758 0.15686374 0.05421066 0.04935937 0.02580814,0.32566701 0.14451386 0.11980620 0.06616327 0.05930837
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_020,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,1,0.666667,0.538462,311.608138,4.011719,7281,576,7281 22406 576 4710 1096,576 7281 4710 22406 8886,0.59199758 0.15686374 0.05421066 0.04935937 0.02580814,0.61684334 0.08613063 0.07483159 0.05827890 0.04132593
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_020,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.37931,485.586666,6.666016,7281,7281,7281 22406 576 4710 1096,7281 22406 4710 576 481,0.59199758 0.15686374 0.05421066 0.04935937 0.02580814,0.39366732 0.15537145 0.07997837 0.07454804 0.04280934
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_020,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.212121,464.9658,6.591797,7281,576,7281 22406 576 4710 1096,576 10339 4226 1096 8886,0.59199758 0.15686374 0.05421066 0.04935937 0.02580814,0.28110739 0.14929501 0.06175110 0.05492256 0.04846899
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_020,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,1.0,73.556334,0.777344,7281,7281,7281 22406 576 4710 1096,7281 22406 4710 576 8886,0.59199758 0.15686374 0.05421066 0.04935937 0.02580814,0.51737663 0.15902853 0.08186087 0.05285335 0.02964804
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_021,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1921.109387,22.515625,7281,2293,7281 22406 4710 576 481,2293 70380 86571 19601 389,0.39366732 0.15537145 0.07997837 0.07454804 0.04280934,0.46852719 0.26077465 0.09298207 0.03066223 0.02684875
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_021,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.666667,0.37931,485.586666,6.666016,7281,7281,7281 22406 4710 576 481,7281 22406 576 4710 1096,0.39366732 0.15537145 0.07997837 0.07454804 0.04280934,0.59199758 0.15686374 0.05421066 0.04935937 0.02580814
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_021,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,206.161729,2.367188,7281,7281,7281 22406 4710 576 481,7281 22406 4710 576 10339,0.39366732 0.15537145 0.07997837 0.07454804 0.04280934,0.43563440 0.13495324 0.08781575 0.07280181 0.06628680
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_021,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.25,597.294995,8.603516,7281,1416,7281 22406 4710 576 481,1416 1096 7281 576 3555,0.39366732 0.15537145 0.07997837 0.07454804 0.04280934,0.25949143 0.15018212 0.10004286 0.06211802 0.06020685
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_021,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.818182,68.966696,0.710938,7281,7281,7281 22406 4710 576 481,7281 22406 4710 576 481,0.39366732 0.15537145 0.07997837 0.07454804 0.04280934,0.31220601 0.13746245 0.10789551 0.07020895 0.06147701
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_022,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1626.157353,21.25,7281,31651,7281 22406 4710 576 10339,31651 15013 2176 1526 1338,0.43563440 0.13495324 0.08781575 0.07280181 0.06628680,0.25186868 0.13169259 0.09940678 0.09122079 0.05447042
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_022,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.666667,0.73913,206.161729,2.367188,7281,7281,7281 22406 4710 576 10339,7281 22406 4710 576 481,0.43563440 0.13495324 0.08781575 0.07280181 0.06628680,0.39366732 0.15537145 0.07997837 0.07454804 0.04280934
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_022,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.818182,219.692249,3.15625,7281,7281,7281 22406 4710 576 10339,7281 3555 22406 4710 576,0.43563440 0.13495324 0.08781575 0.07280181 0.06628680,0.46047510 0.12106424 0.09502441 0.07755666 0.05542725
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_022,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.212121,589.53496,8.667969,7281,1416,7281 22406 4710 576 10339,1416 1096 3555 7281 576,0.43563440 0.13495324 0.08781575 0.07280181 0.06628680,0.23031653 0.16982476 0.12232018 0.06496376 0.06055288
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_022,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,66.236915,0.664062,7281,7281,7281 22406 4710 576 10339,7281 22406 4710 10339 576,0.43563440 0.13495324 0.08781575 0.07280181 0.06628680,0.36215764 0.12036359 0.11485174 0.08601998 0.07415386
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_023,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.052632,1481.642524,18.027344,7281,198,7281 3555 22406 4710 576,198 12 11 1 320,0.46047510 0.12106424 0.09502441 0.07755666 0.05542725,0.83716108 0.10478300 0.01157406 0.01095810 0.00538244
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_023,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.666667,0.818182,219.692249,3.15625,7281,7281,7281 3555 22406 4710 576,7281 22406 4710 576 10339,0.46047510 0.12106424 0.09502441 0.07755666 0.05542725,0.43563440 0.13495324 0.08781575 0.07280181 0.06628680
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_023,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.428571,0.818182,171.810045,2.126953,7281,7281,7281 3555 22406 4710 576,7281 22406 10339 4710 81917,0.46047510 0.12106424 0.09502441 0.07755666 0.05542725,0.57555726 0.09923852 0.04724462 0.03886236 0.03737357
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_023,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.25,0.176471,583.681251,8.949219,7281,1096,7281 3555 22406 4710 576,1096 1416 576 1084 3555,0.46047510 0.12106424 0.09502441 0.07755666 0.05542725,0.26154874 0.13890749 0.10733939 0.08165950 0.07435182
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_023,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,81.867449,0.734375,7281,7281,7281 3555 22406 4710 576,7281 3555 4710 22406 576,0.46047510 0.12106424 0.09502441 0.07755666 0.05542725,0.36654856 0.15765057 0.12374135 0.08115156 0.05363791
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_024,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1969.335943,21.386719,7281,323,7281 22406 10339 4710 81917,323 74413 3214 58143 87205,0.57555726 0.09923852 0.04724462 0.03886236 0.03737357,0.32093759 0.14020725 0.11533134 0.11533134 0.07504753
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_024,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.428571,0.818182,171.810045,2.126953,7281,7281,7281 22406 10339 4710 81917,7281 3555 22406 4710 576,0.57555726 0.09923852 0.04724462 0.03886236 0.03737357,0.46047510 0.12106424 0.09502441 0.07755666 0.05542725
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_024,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.428571,0.818182,203.937993,2.609375,7281,7281,7281 22406 10339 4710 81917,7281 22406 760 4710 481,0.57555726 0.09923852 0.04724462 0.03886236 0.03737357,0.58261494 0.20134634 0.03039875 0.02620536 0.02312615
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_024,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.0,0.212121,559.746041,8.6875,7281,1096,7281 22406 10339 4710 81917,1096 576 1416 1084 220,0.57555726 0.09923852 0.04724462 0.03886236 0.03737357,0.32171000 0.12115710 0.06612979 0.06459789 0.05904725
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_024,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,78.293298,0.726562,7281,7281,7281 22406 10339 4710 81917,7281 22406 4710 10339 81917,0.57555726 0.09923852 0.04724462 0.03886236 0.03737357,0.49056424 0.09510022 0.06587399 0.06140131 0.04857244
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_025,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.052632,1442.015489,18.902344,7281,220,7281 22406 760 4710 481,220 1083 1496 610 304,0.58261494 0.20134634 0.03039875 0.02620536 0.02312615,0.34944363 0.15266061 0.09044842 0.05704510 0.05194016
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_025,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.428571,0.818182,203.937993,2.609375,7281,7281,7281 22406 760 4710 481,7281 22406 10339 4710 81917,0.58261494 0.20134634 0.03039875 0.02620536 0.02312615,0.57555726 0.09923852 0.04724462 0.03886236 0.03737357
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_025,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.428571,0.73913,163.359635,2.679688,7281,7281,7281 22406 760 4710 481,7281 3555 22406 4710 81917,0.58261494 0.20134634 0.03039875 0.02620536 0.02312615,0.38391514 0.13267752 0.07799709 0.06723770 0.03742341
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_025,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.142857,616.822069,9.102539,7281,1096,7281 22406 760 4710 481,1096 576 1416 758 7281,0.58261494 0.20134634 0.03039875 0.02620536 0.02312615,0.32347115 0.11807233 0.11005552 0.05577342 0.04883684
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_025,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,84.256575,0.84375,7281,7281,7281 22406 760 4710 481,7281 22406 760 4710 481,0.58261494 0.20134634 0.03039875 0.02620536 0.02312615,0.49060955 0.19977887 0.05376975 0.04819890 0.04058754
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_026,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.0,1496.66659,20.4375,7281,3,7281 3555 22406 4710 81917,3 9 51 30 151643,0.38391514 0.13267752 0.07799709 0.06723770 0.03742341,0.71895603 0.06635292 0.05901550 0.05047864 0.02723118
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_026,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.428571,0.73913,163.359635,2.679688,7281,7281,7281 3555 22406 4710 81917,7281 22406 760 4710 481,0.38391514 0.13267752 0.07799709 0.06723770 0.03742341,0.58261494 0.20134634 0.03039875 0.02620536 0.02312615
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_026,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.428571,0.481481,261.883203,3.835938,7281,7281,7281 3555 22406 4710 81917,7281 22406 576 4710 1083,0.38391514 0.13267752 0.07799709 0.06723770 0.03742341,0.53823506 0.34212302 0.03012884 0.02808317 0.02292081
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_026,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.0,0.212121,561.11773,8.253906,7281,1096,7281 3555 22406 4710 81917,1096 576 1416 1084 1446,0.38391514 0.13267752 0.07799709 0.06723770 0.03742341,0.35640838 0.10535412 0.06592892 0.05595315 0.04748682
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_026,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,1,0,0.666667,1.0,82.600558,0.765625,7281,7281,7281 3555 22406 4710 81917,7281 3555 4710 22406 760,0.38391514 0.13267752 0.07799709 0.06723770 0.03742341,0.28484617 0.14435301 0.10643924 0.06872234 0.04649986
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_027,gaussian,C2,0.15,gaussian_noise,1,replay_to_logits_topk_label,1,1,0.0,0.052632,1516.484937,20.471069,7281,23529,7281 22406 576 4710 1083,23529 608 11 3038 4118,0.53823506 0.34212302 0.03012884 0.02808317 0.02292081,0.24857002 0.16951003 0.11116739 0.07011239 0.06638108
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_027,cross_prompt_stale_substitution,C2,,same_stack_rerun,1,replay_to_logits_topk_label,1,0,0.428571,0.481481,261.883203,3.835938,7281,7281,7281 22406 576 4710 1083,7281 3555 22406 4710 81917,0.53823506 0.34212302 0.03012884 0.02808317 0.02292081,0.38391514 0.13267752 0.07799709 0.06723770 0.03742341
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_027,wrong_shard_output,C2,,same_run_next_prompt,1,replay_to_logits_topk_label,1,0,0.666667,0.666667,202.830095,2.644531,7281,7281,7281 22406 576 4710 1083,7281 22406 4710 576 198,0.53823506 0.34212302 0.03012884 0.02808317 0.02292081,0.33419497 0.24259953 0.11194129 0.05584958 0.04150389
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_027,layer_skip,C2,,C1_to_C2,1,replay_to_logits_topk_label,1,1,0.111111,0.212121,562.510685,8.152344,7281,1096,7281 22406 576 4710 1083,1096 1416 576 3555 1084,0.53823506 0.34212302 0.03012884 0.02808317 0.02292081,0.32629178 0.11364784 0.07570578 0.06577432 0.05582194
t4strict_pair_a_vs_b_40_200,stack_a_vs_stack_b,eval_027,scale_perturbation,C2,0.15,scale_delta,1,replay_to_logits_topk_label,0,0,1.0,0.904762,55.057309,0.707031,7281,7281,7281 22406 576 4710 1083,7281 22406 4710 576 1083,0.53823506 0.34212302 0.03012884 0.02808317 0.02292081,0.51408386 0.34245368 0.04252954 0.03444147 0.01759098
